Unit,Date,Hour Ending,MWH
WEBBER_S_WSP1,20190327,1900,14.2976
WEBBER_S_WSP1,20190327,2000,0.98125
WEBBER_S_WSP1,20190327,2100,0
WEBBER_S_WSP1,20190327,2200,0
WEBBER_S_WSP1,20190327,2300,0
WEBBER_S_WSP1,20190327,2400,0
WEBBER_S_WSP1,20190328,100,0
WEBBER_S_WSP1,20190328,200,0
WEBBER_S_WSP1,20190328,300,0
WEBBER_S_WSP1,20190328,400,0
WEBBER_S_WSP1,20190328,500,0
WEBBER_S_WSP1,20190328,600,0
WEBBER_S_WSP1,20190328,700,0
WEBBER_S_WSP1,20190328,800,0.105575
WEBBER_S_WSP1,20190328,900,2.455925
WEBBER_S_WSP1,20190328,1000,4.8388
WEBBER_S_WSP1,20190328,1100,14.8403
WEBBER_S_WSP1,20190328,1200,16.418225
WEBBER_S_WSP1,20190328,1300,21.984475
WEBBER_S_WSP1,20190328,1400,23.95075
WEBBER_S_WSP1,20190328,1500,25.74835
WEBBER_S_WSP1,20190328,1600,24.7604
WEBBER_S_WSP1,20190328,1700,13.33245
WEBBER_S_WSP1,20190328,1800,6.03485
WEBBER_S_WSP1,20190328,1900,4.50985
WEBBER_S_WSP1,20190328,2000,0.3759
WEBBER_S_WSP1,20190328,2100,0
WEBBER_S_WSP1,20190328,2200,0
WEBBER_S_WSP1,20190328,2300,0
WEBBER_S_WSP1,20190328,2400,0
WEBBER_S_WSP1,20190329,100,0
WEBBER_S_WSP1,20190329,200,0
WEBBER_S_WSP1,20190329,300,0
WEBBER_S_WSP1,20190329,400,0
WEBBER_S_WSP1,20190329,500,0
WEBBER_S_WSP1,20190329,600,0
WEBBER_S_WSP1,20190329,700,0
WEBBER_S_WSP1,20190329,800,0.174475
WEBBER_S_WSP1,20190329,900,4.992525
WEBBER_S_WSP1,20190329,1000,10.3273
WEBBER_S_WSP1,20190329,1100,8.593625
WEBBER_S_WSP1,20190329,1200,10.179625
WEBBER_S_WSP1,20190329,1300,12.778075
WEBBER_S_WSP1,20190329,1400,11.870075
WEBBER_S_WSP1,20190329,1500,9.63825
WEBBER_S_WSP1,20190329,1600,10.937925
WEBBER_S_WSP1,20190329,1700,18.637975
WEBBER_S_WSP1,20190329,1800,19.723225
WEBBER_S_WSP1,20190329,1900,13.63575
WEBBER_S_WSP1,20190329,2000,1.470375
WEBBER_S_WSP1,20190329,2100,0
WEBBER_S_WSP1,20190329,2200,0
WEBBER_S_WSP1,20190329,2300,0
WEBBER_S_WSP1,20190329,2400,0
WEBBER_S_WSP1,20190330,100,0
WEBBER_S_WSP1,20190330,200,0
WEBBER_S_WSP1,20190330,300,0
WEBBER_S_WSP1,20190330,400,0
WEBBER_S_WSP1,20190330,500,0
WEBBER_S_WSP1,20190330,600,0
WEBBER_S_WSP1,20190330,700,0
WEBBER_S_WSP1,20190330,800,0.468725
WEBBER_S_WSP1,20190330,900,5.337375
WEBBER_S_WSP1,20190330,1000,8.8667
WEBBER_S_WSP1,20190330,1100,4.323675
WEBBER_S_WSP1,20190330,1200,3.551425
WEBBER_S_WSP1,20190330,1300,10.416675
WEBBER_S_WSP1,20190330,1400,9.966725
WEBBER_S_WSP1,20190330,1500,8.948375
WEBBER_S_WSP1,20190330,1600,8.40995
WEBBER_S_WSP1,20190330,1700,8.6935
WEBBER_S_WSP1,20190330,1800,8.122375
WEBBER_S_WSP1,20190330,1900,4.018625
WEBBER_S_WSP1,20190330,2000,0.446025
WEBBER_S_WSP1,20190330,2100,0
WEBBER_S_WSP1,20190330,2200,0
WEBBER_S_WSP1,20190330,2300,0
WEBBER_S_WSP1,20190330,2400,0
WEBBER_S_WSP1,20190331,100,0
WEBBER_S_WSP1,20190331,200,0
WEBBER_S_WSP1,20190331,300,0
WEBBER_S_WSP1,20190331,400,0
WEBBER_S_WSP1,20190331,500,0
WEBBER_S_WSP1,20190331,600,0
WEBBER_S_WSP1,20190331,700,0
WEBBER_S_WSP1,20190331,800,0.095975
WEBBER_S_WSP1,20190331,900,1.654025
WEBBER_S_WSP1,20190331,1000,3.760825
WEBBER_S_WSP1,20190331,1100,6.75565
WEBBER_S_WSP1,20190331,1200,7.783675
WEBBER_S_WSP1,20190331,1300,12.060425
WEBBER_S_WSP1,20190331,1400,20.27605
WEBBER_S_WSP1,20190331,1500,16.6218
WEBBER_S_WSP1,20190331,1600,13.587675
WEBBER_S_WSP1,20190331,1700,21.728375
WEBBER_S_WSP1,20190331,1800,25.7216
WEBBER_S_WSP1,20190331,1900,18.07755
WEBBER_S_WSP1,20190331,2000,2.1073
WEBBER_S_WSP1,20190331,2100,0
WEBBER_S_WSP1,20190331,2200,0
WEBBER_S_WSP1,20190331,2300,0
WEBBER_S_WSP1,20190331,2400,0
WEBBER_S_WSP1,20190401,100,0
WEBBER_S_WSP1,20190401,200,0
WEBBER_S_WSP1,20190401,300,0
WEBBER_S_WSP1,20190401,400,0
WEBBER_S_WSP1,20190401,500,0
WEBBER_S_WSP1,20190401,600,0
WEBBER_S_WSP1,20190401,700,0
WEBBER_S_WSP1,20190401,800,0.27465
WEBBER_S_WSP1,20190401,900,1.541325
WEBBER_S_WSP1,20190401,1000,2.697925
WEBBER_S_WSP1,20190401,1100,4.739275
WEBBER_S_WSP1,20190401,1200,5.84115
WEBBER_S_WSP1,20190401,1300,10.2474
WEBBER_S_WSP1,20190401,1400,15.744625
WEBBER_S_WSP1,20190401,1500,24.485125
WEBBER_S_WSP1,20190401,1600,26.826375
WEBBER_S_WSP1,20190401,1700,26.8553
WEBBER_S_WSP1,20190401,1800,24.031425
WEBBER_S_WSP1,20190401,1900,11.94985
WEBBER_S_WSP1,20190401,2000,1.2465
WEBBER_S_WSP1,20190401,2100,0
WEBBER_S_WSP1,20190401,2200,0
WEBBER_S_WSP1,20190401,2300,0
WEBBER_S_WSP1,20190401,2400,0
WEBBER_S_WSP1,20190402,100,0
WEBBER_S_WSP1,20190402,200,0
WEBBER_S_WSP1,20190402,300,0
WEBBER_S_WSP1,20190402,400,0
WEBBER_S_WSP1,20190402,500,0
WEBBER_S_WSP1,20190402,600,0
WEBBER_S_WSP1,20190402,700,0
WEBBER_S_WSP1,20190402,800,1.5747
WEBBER_S_WSP1,20190402,900,16.06335
WEBBER_S_WSP1,20190402,1000,25.58195
WEBBER_S_WSP1,20190402,1100,26.14585
WEBBER_S_WSP1,20190402,1200,26.537175
WEBBER_S_WSP1,20190402,1300,25.57775
WEBBER_S_WSP1,20190402,1400,26.430875
WEBBER_S_WSP1,20190402,1500,25.41155
WEBBER_S_WSP1,20190402,1600,26.3083
WEBBER_S_WSP1,20190402,1700,24.595325
WEBBER_S_WSP1,20190402,1800,18.699525
WEBBER_S_WSP1,20190402,1900,6.8083
WEBBER_S_WSP1,20190402,2000,0.836875
WEBBER_S_WSP1,20190402,2100,0
WEBBER_S_WSP1,20190402,2200,0
WEBBER_S_WSP1,20190402,2300,0
WEBBER_S_WSP1,20190402,2400,0
WEBBER_S_WSP1,20190403,100,0
WEBBER_S_WSP1,20190403,200,0
WEBBER_S_WSP1,20190403,300,0
WEBBER_S_WSP1,20190403,400,0
WEBBER_S_WSP1,20190403,500,0
WEBBER_S_WSP1,20190403,600,0
WEBBER_S_WSP1,20190403,700,0
WEBBER_S_WSP1,20190403,800,0.046425
WEBBER_S_WSP1,20190403,900,0.8752
WEBBER_S_WSP1,20190403,1000,2.6131
WEBBER_S_WSP1,20190403,1100,7.8934
WEBBER_S_WSP1,20190403,1200,10.78585
WEBBER_S_WSP1,20190403,1300,11.0579
WEBBER_S_WSP1,20190403,1400,10.34695
WEBBER_S_WSP1,20190403,1500,9.4756
WEBBER_S_WSP1,20190403,1600,5.19075
WEBBER_S_WSP1,20190403,1700,3.513075
WEBBER_S_WSP1,20190403,1800,1.493175
WEBBER_S_WSP1,20190403,1900,0.748625
WEBBER_S_WSP1,20190403,2000,0.027825
WEBBER_S_WSP1,20190403,2100,0
WEBBER_S_WSP1,20190403,2200,0
WEBBER_S_WSP1,20190403,2300,0
WEBBER_S_WSP1,20190403,2400,0
WEBBER_S_WSP1,20190404,100,0
WEBBER_S_WSP1,20190404,200,0
WEBBER_S_WSP1,20190404,300,0
WEBBER_S_WSP1,20190404,400,0
WEBBER_S_WSP1,20190404,500,0
WEBBER_S_WSP1,20190404,600,0
WEBBER_S_WSP1,20190404,700,0
WEBBER_S_WSP1,20190404,800,0.2504
WEBBER_S_WSP1,20190404,900,6.08105
WEBBER_S_WSP1,20190404,1000,22.985425
WEBBER_S_WSP1,20190404,1100,25.72245
WEBBER_S_WSP1,20190404,1200,24.2318
WEBBER_S_WSP1,20190404,1300,20.449775
WEBBER_S_WSP1,20190404,1400,18.877875
WEBBER_S_WSP1,20190404,1500,19.9854
WEBBER_S_WSP1,20190404,1600,20.732175
WEBBER_S_WSP1,20190404,1700,21.61285
WEBBER_S_WSP1,20190404,1800,19.26365
WEBBER_S_WSP1,20190404,1900,13.95045
WEBBER_S_WSP1,20190404,2000,1.86565
WEBBER_S_WSP1,20190404,2100,0
WEBBER_S_WSP1,20190404,2200,0
WEBBER_S_WSP1,20190404,2300,0
WEBBER_S_WSP1,20190404,2400,0
WEBBER_S_WSP1,20190405,100,0
WEBBER_S_WSP1,20190405,200,0
WEBBER_S_WSP1,20190405,300,0
WEBBER_S_WSP1,20190405,400,0
WEBBER_S_WSP1,20190405,500,0
WEBBER_S_WSP1,20190405,600,0
WEBBER_S_WSP1,20190405,700,0
WEBBER_S_WSP1,20190405,800,0.211575
WEBBER_S_WSP1,20190405,900,1.697175
WEBBER_S_WSP1,20190405,1000,4.098075
WEBBER_S_WSP1,20190405,1100,5.268125
WEBBER_S_WSP1,20190405,1200,6.1877
WEBBER_S_WSP1,20190405,1300,9.83825
WEBBER_S_WSP1,20190405,1400,16.7004
WEBBER_S_WSP1,20190405,1500,15.17565
WEBBER_S_WSP1,20190405,1600,20.000025
WEBBER_S_WSP1,20190405,1700,21.38235
WEBBER_S_WSP1,20190405,1800,19.250175
WEBBER_S_WSP1,20190405,1900,11.787925
WEBBER_S_WSP1,20190405,2000,0.796
WEBBER_S_WSP1,20190405,2100,0
WEBBER_S_WSP1,20190405,2200,0
WEBBER_S_WSP1,20190405,2300,0
WEBBER_S_WSP1,20190405,2400,0
WEBBER_S_WSP1,20190406,100,0
WEBBER_S_WSP1,20190406,200,0
WEBBER_S_WSP1,20190406,300,0
WEBBER_S_WSP1,20190406,400,0
WEBBER_S_WSP1,20190406,500,0
WEBBER_S_WSP1,20190406,600,0
WEBBER_S_WSP1,20190406,700,0
WEBBER_S_WSP1,20190406,800,0
WEBBER_S_WSP1,20190406,900,0.3564
WEBBER_S_WSP1,20190406,1000,0.432375
WEBBER_S_WSP1,20190406,1100,0.80175
WEBBER_S_WSP1,20190406,1200,1.490425
WEBBER_S_WSP1,20190406,1300,0.22035
WEBBER_S_WSP1,20190406,1400,1.952275
WEBBER_S_WSP1,20190406,1500,1.525175
WEBBER_S_WSP1,20190406,1600,0.655325
WEBBER_S_WSP1,20190406,1700,3.7085
WEBBER_S_WSP1,20190406,1800,2.982075
WEBBER_S_WSP1,20190406,1900,2.200825
WEBBER_S_WSP1,20190406,2000,0.624125
WEBBER_S_WSP1,20190406,2100,0
WEBBER_S_WSP1,20190406,2200,0
WEBBER_S_WSP1,20190406,2300,0
WEBBER_S_WSP1,20190406,2400,0
WEBBER_S_WSP1,20190407,100,0
WEBBER_S_WSP1,20190407,200,0
WEBBER_S_WSP1,20190407,300,0
WEBBER_S_WSP1,20190407,400,0
WEBBER_S_WSP1,20190407,500,0
WEBBER_S_WSP1,20190407,600,0
WEBBER_S_WSP1,20190407,700,0
WEBBER_S_WSP1,20190407,800,0
WEBBER_S_WSP1,20190407,900,0
WEBBER_S_WSP1,20190407,1000,0
WEBBER_S_WSP1,20190407,1100,0.096375
WEBBER_S_WSP1,20190407,1200,1.6557
WEBBER_S_WSP1,20190407,1300,13.3703
WEBBER_S_WSP1,20190407,1400,12.26145
WEBBER_S_WSP1,20190407,1500,4.90035
WEBBER_S_WSP1,20190407,1600,9.058025
WEBBER_S_WSP1,20190407,1700,4.3409
WEBBER_S_WSP1,20190407,1800,4.978275
WEBBER_S_WSP1,20190407,1900,1.514275
WEBBER_S_WSP1,20190407,2000,0.91545
WEBBER_S_WSP1,20190407,2100,0
WEBBER_S_WSP1,20190407,2200,0
WEBBER_S_WSP1,20190407,2300,0
WEBBER_S_WSP1,20190407,2400,0
WEBBER_S_WSP1,20190408,100,0
WEBBER_S_WSP1,20190408,200,0
WEBBER_S_WSP1,20190408,300,0
WEBBER_S_WSP1,20190408,400,0
WEBBER_S_WSP1,20190408,500,0
WEBBER_S_WSP1,20190408,600,0
WEBBER_S_WSP1,20190408,700,0
WEBBER_S_WSP1,20190408,800,0.86055
WEBBER_S_WSP1,20190408,900,6.811225
WEBBER_S_WSP1,20190408,1000,19.401125
WEBBER_S_WSP1,20190408,1100,20.293975
WEBBER_S_WSP1,20190408,1200,26.7532
WEBBER_S_WSP1,20190408,1300,26.7732
WEBBER_S_WSP1,20190408,1400,26.30145
WEBBER_S_WSP1,20190408,1500,26.009925
WEBBER_S_WSP1,20190408,1600,26.461025
WEBBER_S_WSP1,20190408,1700,26.609175
WEBBER_S_WSP1,20190408,1800,24.855475
WEBBER_S_WSP1,20190408,1900,17.662075
WEBBER_S_WSP1,20190408,2000,2.718025
WEBBER_S_WSP1,20190408,2100,0
WEBBER_S_WSP1,20190408,2200,0
WEBBER_S_WSP1,20190408,2300,0
WEBBER_S_WSP1,20190408,2400,0
WEBBER_S_WSP1,20190409,100,0
WEBBER_S_WSP1,20190409,200,0
WEBBER_S_WSP1,20190409,300,0
WEBBER_S_WSP1,20190409,400,0
WEBBER_S_WSP1,20190409,500,0
WEBBER_S_WSP1,20190409,600,0
WEBBER_S_WSP1,20190409,700,0
WEBBER_S_WSP1,20190409,800,2.0786
WEBBER_S_WSP1,20190409,900,17.7296
WEBBER_S_WSP1,20190409,1000,25.731925
WEBBER_S_WSP1,20190409,1100,26.424975
WEBBER_S_WSP1,20190409,1200,26.3804
WEBBER_S_WSP1,20190409,1300,26.548675
WEBBER_S_WSP1,20190409,1400,26.387225
WEBBER_S_WSP1,20190409,1500,26.02495
WEBBER_S_WSP1,20190409,1600,25.7834
WEBBER_S_WSP1,20190409,1700,25.271075
WEBBER_S_WSP1,20190409,1800,24.01965
WEBBER_S_WSP1,20190409,1900,17.327925
WEBBER_S_WSP1,20190409,2000,2.651775
WEBBER_S_WSP1,20190409,2100,0
WEBBER_S_WSP1,20190409,2200,0
WEBBER_S_WSP1,20190409,2300,0
WEBBER_S_WSP1,20190409,2400,0
WEBBER_S_WSP1,20190410,100,0
WEBBER_S_WSP1,20190410,200,0
WEBBER_S_WSP1,20190410,300,0
WEBBER_S_WSP1,20190410,400,0
WEBBER_S_WSP1,20190410,500,0
WEBBER_S_WSP1,20190410,600,0
WEBBER_S_WSP1,20190410,700,0
WEBBER_S_WSP1,20190410,800,2.024325
WEBBER_S_WSP1,20190410,900,15.67995
WEBBER_S_WSP1,20190410,1000,26.3869
WEBBER_S_WSP1,20190410,1100,26.7232
WEBBER_S_WSP1,20190410,1200,26.7645
WEBBER_S_WSP1,20190410,1300,26.081525
WEBBER_S_WSP1,20190410,1400,26.73515
WEBBER_S_WSP1,20190410,1500,26.762175
WEBBER_S_WSP1,20190410,1600,26.752375
WEBBER_S_WSP1,20190410,1700,26.743225
WEBBER_S_WSP1,20190410,1800,23.449425
WEBBER_S_WSP1,20190410,1900,14.721225
WEBBER_S_WSP1,20190410,2000,3.263325
WEBBER_S_WSP1,20190410,2100,0
WEBBER_S_WSP1,20190410,2200,0
WEBBER_S_WSP1,20190410,2300,0
WEBBER_S_WSP1,20190410,2400,0
WEBBER_S_WSP1,20190411,100,0
WEBBER_S_WSP1,20190411,200,0
WEBBER_S_WSP1,20190411,300,0
WEBBER_S_WSP1,20190411,400,0
WEBBER_S_WSP1,20190411,500,0
WEBBER_S_WSP1,20190411,600,0
WEBBER_S_WSP1,20190411,700,0
WEBBER_S_WSP1,20190411,800,1.52625
WEBBER_S_WSP1,20190411,900,11.81345
WEBBER_S_WSP1,20190411,1000,20.825
WEBBER_S_WSP1,20190411,1100,18.7496
WEBBER_S_WSP1,20190411,1200,22.6038
WEBBER_S_WSP1,20190411,1300,22.2344
WEBBER_S_WSP1,20190411,1400,19.82965
WEBBER_S_WSP1,20190411,1500,21.6333
WEBBER_S_WSP1,20190411,1600,19.194575
WEBBER_S_WSP1,20190411,1700,20.57415
WEBBER_S_WSP1,20190411,1800,12.3687
WEBBER_S_WSP1,20190411,1900,14.32575
WEBBER_S_WSP1,20190411,2000,2.7723
WEBBER_S_WSP1,20190411,2100,0
WEBBER_S_WSP1,20190411,2200,0
WEBBER_S_WSP1,20190411,2300,0
WEBBER_S_WSP1,20190411,2400,0
WEBBER_S_WSP1,20190412,100,0
WEBBER_S_WSP1,20190412,200,0
WEBBER_S_WSP1,20190412,300,0
WEBBER_S_WSP1,20190412,400,0
WEBBER_S_WSP1,20190412,500,0
WEBBER_S_WSP1,20190412,600,0
WEBBER_S_WSP1,20190412,700,0
WEBBER_S_WSP1,20190412,800,0.5063
WEBBER_S_WSP1,20190412,900,3.737675
WEBBER_S_WSP1,20190412,1000,14.41845
WEBBER_S_WSP1,20190412,1100,20.651175
WEBBER_S_WSP1,20190412,1200,21.092775
WEBBER_S_WSP1,20190412,1300,26.144825
WEBBER_S_WSP1,20190412,1400,26.692425
WEBBER_S_WSP1,20190412,1500,25.50405
WEBBER_S_WSP1,20190412,1600,24.262375
WEBBER_S_WSP1,20190412,1700,23.2361
WEBBER_S_WSP1,20190412,1800,13.92965
WEBBER_S_WSP1,20190412,1900,7.1894
WEBBER_S_WSP1,20190412,2000,0.49175
WEBBER_S_WSP1,20190412,2100,0
WEBBER_S_WSP1,20190412,2200,0
WEBBER_S_WSP1,20190412,2300,0
WEBBER_S_WSP1,20190412,2400,0
WEBBER_S_WSP1,20190413,100,0
WEBBER_S_WSP1,20190413,200,0
WEBBER_S_WSP1,20190413,300,0
WEBBER_S_WSP1,20190413,400,0
WEBBER_S_WSP1,20190413,500,0
WEBBER_S_WSP1,20190413,600,0
WEBBER_S_WSP1,20190413,700,0
WEBBER_S_WSP1,20190413,800,0.115175
WEBBER_S_WSP1,20190413,900,0.0716
WEBBER_S_WSP1,20190413,1000,1.0612
WEBBER_S_WSP1,20190413,1100,1.4204
WEBBER_S_WSP1,20190413,1200,1.840925
WEBBER_S_WSP1,20190413,1300,12.290325
WEBBER_S_WSP1,20190413,1400,16.87485
WEBBER_S_WSP1,20190413,1500,20.717775
WEBBER_S_WSP1,20190413,1600,26.853525
WEBBER_S_WSP1,20190413,1700,26.753725
WEBBER_S_WSP1,20190413,1800,24.393175
WEBBER_S_WSP1,20190413,1900,7.845825
WEBBER_S_WSP1,20190413,2000,3.0825
WEBBER_S_WSP1,20190413,2100,0
WEBBER_S_WSP1,20190413,2200,0
WEBBER_S_WSP1,20190413,2300,0
WEBBER_S_WSP1,20190413,2400,0
WEBBER_S_WSP1,20190414,100,0
WEBBER_S_WSP1,20190414,200,0
WEBBER_S_WSP1,20190414,300,0
WEBBER_S_WSP1,20190414,400,0
WEBBER_S_WSP1,20190414,500,0
WEBBER_S_WSP1,20190414,600,0
WEBBER_S_WSP1,20190414,700,0
WEBBER_S_WSP1,20190414,800,3.03145
WEBBER_S_WSP1,20190414,900,20.263875
WEBBER_S_WSP1,20190414,1000,26.799325
WEBBER_S_WSP1,20190414,1100,26.796525
WEBBER_S_WSP1,20190414,1200,26.8048
WEBBER_S_WSP1,20190414,1300,26.7542
WEBBER_S_WSP1,20190414,1400,26.7433
WEBBER_S_WSP1,20190414,1500,26.814825
WEBBER_S_WSP1,20190414,1600,26.694275
WEBBER_S_WSP1,20190414,1700,26.753025
WEBBER_S_WSP1,20190414,1800,26.1847
WEBBER_S_WSP1,20190414,1900,19.22725
WEBBER_S_WSP1,20190414,2000,3.497825
WEBBER_S_WSP1,20190414,2100,0
WEBBER_S_WSP1,20190414,2200,0
WEBBER_S_WSP1,20190414,2300,0
WEBBER_S_WSP1,20190414,2400,0
WEBBER_S_WSP1,20190415,100,0
WEBBER_S_WSP1,20190415,200,0
WEBBER_S_WSP1,20190415,300,0
WEBBER_S_WSP1,20190415,400,0
WEBBER_S_WSP1,20190415,500,0
WEBBER_S_WSP1,20190415,600,0
WEBBER_S_WSP1,20190415,700,0
WEBBER_S_WSP1,20190415,800,3.523275
WEBBER_S_WSP1,20190415,900,20.363025
WEBBER_S_WSP1,20190415,1000,26.633525
WEBBER_S_WSP1,20190415,1100,26.733625
WEBBER_S_WSP1,20190415,1200,26.779325
WEBBER_S_WSP1,20190415,1300,26.64795
WEBBER_S_WSP1,20190415,1400,26.643125
WEBBER_S_WSP1,20190415,1500,26.508475
WEBBER_S_WSP1,20190415,1600,22.1631
WEBBER_S_WSP1,20190415,1700,26.763325
WEBBER_S_WSP1,20190415,1800,26.212275
WEBBER_S_WSP1,20190415,1900,19.1001
WEBBER_S_WSP1,20190415,2000,3.3722
WEBBER_S_WSP1,20190415,2100,0
WEBBER_S_WSP1,20190415,2200,0
WEBBER_S_WSP1,20190415,2300,0
WEBBER_S_WSP1,20190415,2400,0
WEBBER_S_WSP1,20190416,100,0
WEBBER_S_WSP1,20190416,200,0
WEBBER_S_WSP1,20190416,300,0
WEBBER_S_WSP1,20190416,400,0
WEBBER_S_WSP1,20190416,500,0
WEBBER_S_WSP1,20190416,600,0
WEBBER_S_WSP1,20190416,700,0
WEBBER_S_WSP1,20190416,800,0.416875
WEBBER_S_WSP1,20190416,900,2.477875
WEBBER_S_WSP1,20190416,1000,4.2044
WEBBER_S_WSP1,20190416,1100,15.351975
WEBBER_S_WSP1,20190416,1200,15.28625
WEBBER_S_WSP1,20190416,1300,21.321575
WEBBER_S_WSP1,20190416,1400,23.78665
WEBBER_S_WSP1,20190416,1500,20.1963
WEBBER_S_WSP1,20190416,1600,21.326425
WEBBER_S_WSP1,20190416,1700,14.947525
WEBBER_S_WSP1,20190416,1800,5.6932
WEBBER_S_WSP1,20190416,1900,3.1353
WEBBER_S_WSP1,20190416,2000,0.605225
WEBBER_S_WSP1,20190416,2100,0
WEBBER_S_WSP1,20190416,2200,0
WEBBER_S_WSP1,20190416,2300,0
WEBBER_S_WSP1,20190416,2400,0
WEBBER_S_WSP1,20190417,100,0
WEBBER_S_WSP1,20190417,200,0
WEBBER_S_WSP1,20190417,300,0
WEBBER_S_WSP1,20190417,400,0
WEBBER_S_WSP1,20190417,500,0
WEBBER_S_WSP1,20190417,600,0
WEBBER_S_WSP1,20190417,700,0
WEBBER_S_WSP1,20190417,800,0.035225
WEBBER_S_WSP1,20190417,900,0.3925
WEBBER_S_WSP1,20190417,1000,0.78805
WEBBER_S_WSP1,20190417,1100,1.11085
WEBBER_S_WSP1,20190417,1200,2.4068
WEBBER_S_WSP1,20190417,1300,5.097425
WEBBER_S_WSP1,20190417,1400,14.253675
WEBBER_S_WSP1,20190417,1500,10.523475
WEBBER_S_WSP1,20190417,1600,10.562075
WEBBER_S_WSP1,20190417,1700,12.995375
WEBBER_S_WSP1,20190417,1800,7.1615
WEBBER_S_WSP1,20190417,1900,5.518825
WEBBER_S_WSP1,20190417,2000,0.5182
WEBBER_S_WSP1,20190417,2100,0
WEBBER_S_WSP1,20190417,2200,0
WEBBER_S_WSP1,20190417,2300,0
WEBBER_S_WSP1,20190417,2400,0
WEBBER_S_WSP1,20190418,100,0
WEBBER_S_WSP1,20190418,200,0
WEBBER_S_WSP1,20190418,300,0
WEBBER_S_WSP1,20190418,400,0
WEBBER_S_WSP1,20190418,500,0
WEBBER_S_WSP1,20190418,600,0
WEBBER_S_WSP1,20190418,700,0
WEBBER_S_WSP1,20190418,800,0.055475
WEBBER_S_WSP1,20190418,900,2.523325
WEBBER_S_WSP1,20190418,1000,18.199375
WEBBER_S_WSP1,20190418,1100,21.859425
WEBBER_S_WSP1,20190418,1200,21.303275
WEBBER_S_WSP1,20190418,1300,11.9205
WEBBER_S_WSP1,20190418,1400,5.59045
WEBBER_S_WSP1,20190418,1500,16.9446
WEBBER_S_WSP1,20190418,1600,25.796675
WEBBER_S_WSP1,20190418,1700,26.237
WEBBER_S_WSP1,20190418,1800,26.6757
WEBBER_S_WSP1,20190418,1900,20.465275
WEBBER_S_WSP1,20190418,2000,3.971
WEBBER_S_WSP1,20190418,2100,0
WEBBER_S_WSP1,20190418,2200,0
WEBBER_S_WSP1,20190418,2300,0
WEBBER_S_WSP1,20190418,2400,0
WEBBER_S_WSP1,20190419,100,0
WEBBER_S_WSP1,20190419,200,0
WEBBER_S_WSP1,20190419,300,0
WEBBER_S_WSP1,20190419,400,0
WEBBER_S_WSP1,20190419,500,0
WEBBER_S_WSP1,20190419,600,0
WEBBER_S_WSP1,20190419,700,0
WEBBER_S_WSP1,20190419,800,4.10715
WEBBER_S_WSP1,20190419,900,17.068
WEBBER_S_WSP1,20190419,1000,16.95245
WEBBER_S_WSP1,20190419,1100,26.3056
WEBBER_S_WSP1,20190419,1200,26.7674
WEBBER_S_WSP1,20190419,1300,26.803125
WEBBER_S_WSP1,20190419,1400,26.7815
WEBBER_S_WSP1,20190419,1500,26.80215
WEBBER_S_WSP1,20190419,1600,26.739275
WEBBER_S_WSP1,20190419,1700,26.846625
WEBBER_S_WSP1,20190419,1800,26.716125
WEBBER_S_WSP1,20190419,1900,20.79105
WEBBER_S_WSP1,20190419,2000,4.216775
WEBBER_S_WSP1,20190419,2100,0
WEBBER_S_WSP1,20190419,2200,0
WEBBER_S_WSP1,20190419,2300,0
WEBBER_S_WSP1,20190419,2400,0
WEBBER_S_WSP1,20190420,100,0
WEBBER_S_WSP1,20190420,200,0
WEBBER_S_WSP1,20190420,300,0
WEBBER_S_WSP1,20190420,400,0
WEBBER_S_WSP1,20190420,500,0
WEBBER_S_WSP1,20190420,600,0
WEBBER_S_WSP1,20190420,700,0.000875
WEBBER_S_WSP1,20190420,800,4.5096
WEBBER_S_WSP1,20190420,900,21.288725
WEBBER_S_WSP1,20190420,1000,26.59325
WEBBER_S_WSP1,20190420,1100,26.81415
WEBBER_S_WSP1,20190420,1200,26.800125
WEBBER_S_WSP1,20190420,1300,26.82765
WEBBER_S_WSP1,20190420,1400,26.7604
WEBBER_S_WSP1,20190420,1500,26.7584
WEBBER_S_WSP1,20190420,1600,26.769325
WEBBER_S_WSP1,20190420,1700,26.756075
WEBBER_S_WSP1,20190420,1800,25.9391
WEBBER_S_WSP1,20190420,1900,19.651
WEBBER_S_WSP1,20190420,2000,4.038175
WEBBER_S_WSP1,20190420,2100,0
WEBBER_S_WSP1,20190420,2200,0
WEBBER_S_WSP1,20190420,2300,0
WEBBER_S_WSP1,20190420,2400,0
WEBBER_S_WSP1,20190421,100,0
WEBBER_S_WSP1,20190421,200,0
WEBBER_S_WSP1,20190421,300,0
WEBBER_S_WSP1,20190421,400,0
WEBBER_S_WSP1,20190421,500,0
WEBBER_S_WSP1,20190421,600,0
WEBBER_S_WSP1,20190421,700,0
WEBBER_S_WSP1,20190421,800,0.663475
WEBBER_S_WSP1,20190421,900,3.38185
WEBBER_S_WSP1,20190421,1000,14.322125
WEBBER_S_WSP1,20190421,1100,26.7523
WEBBER_S_WSP1,20190421,1200,26.802425
WEBBER_S_WSP1,20190421,1300,26.80525
WEBBER_S_WSP1,20190421,1400,26.42295
WEBBER_S_WSP1,20190421,1500,25.93585
WEBBER_S_WSP1,20190421,1600,26.77705
WEBBER_S_WSP1,20190421,1700,26.5454
WEBBER_S_WSP1,20190421,1800,24.86605
WEBBER_S_WSP1,20190421,1900,18.757025
